255,255,255,16,8
170,170,170,17,8
255,255,255,18,8
170,170,170,19,8
170,170,170,20,8
170,170,170,21,8
170,170,170,22,8
255,255,255,23,8
255,255,255,24,8
255,255,255,25,8
255,255,255,26,8
255,255,255,27,8
170,170,170,28,8
170,170,170,29,8
170,170,170,30,8
170,170,170,31,8
255,85,85,32,8
255,255,85,33,8
255,85,85,34,8
170,170,170,35,8
255,85,85,36,8
255,85,85,37,8
170,170,170,38,8
170,170,170,39,8
170,170,170,40,8
170,170,170,41,8
255,255,255,42,8
255,255,255,43,8
255,255,255,44,8
255,255,255,45,8
255,255,255,46,8
170,170,170,47,8
170,170,170,48,8
170,170,170,49,8
170,170,170,50,8
170,170,170,51,8
255,255,255,52,8
255,255,255,53,8
255,255,255,54,8
255,255,255,55,8
170,170,170,56,8
170,170,170,57,8
170,170,170,58,8
170,170,170,59,8
170,170,170,0,9
170,170,170,1,9
170,170,170,2,9
170,170,170,3,9
170,170,170,4,9
170,170,170,5,9
170,170,170,6,9
170,170,170,7,9
170,170,170,8,9
170,170,170,9,9
170,170,170,10,9
170,170,170,11,9
170,170,170,12,9
170,170,170,13,9
170,170,170,14,9
170,170,170,15,9
170,170,170,16,9
170,170,170,17,9
170,170,170,18,9
170,170,170,19,9
170,170,170,20,9
170,170,170,21,9
170,170,170,22,9
170,170,170,23,9
170,170,170,24,9
170,170,170,25,9
170,170,170,26,9
170,170,170,27,9
170,170,170,28,9
170,170,170,29,9
170,170,170,30,9
170,170,170,31,9
170,85,0,32,9
170,170,170,33,9
170,170,170,34,9
170,170,170,35,9
170,170,170,36,9
170,85,0,37,9
170,170,170,38,9
170,170,170,39,9
170,170,170,40,9
170,170,170,41,9
170,170,170,42,9
170,170,170,43,9
170,170,170,44,9
170,170,170,45,9
170,170,170,46,9
170,170,170,47,9
170,170,170,48,9
170,170,170,49,9
170,170,170,50,9
170,170,170,51,9
170,170,170,52,9
170,170,170,53,9
170,170,170,54,9
170,170,170,55,9
170,170,170,56,9
170,170,170,57,9
170,170,170,58,9
170,170,170,59,9
170,170,170,0,10
170,170,170,1,10
170,170,170,2,10
170,170,170,3,10
170,170,170,4,10
170,170,170,5,10
255,255,85,6,10
170,170,170,7,10
170,170,170,8,10
170,170,170,9,10
170,170,170,10,10
170,170,170,11,10
170,170,170,12,10
170,170,170,13,10
170,170,170,14,10
170,170,170,15,10
170,170,170,16,10
170,170,170,17,10
170,170,170,18,10
170,170,170,19,10
170,170,170,20,10
170,170,170,21,10
170,170,170,22,10
170,170,170,23,10
255,255,85,24,10
170,170,170,25,10
170,170,170,26,10
170,170,170,27,10
170,170,170,28,10
170,170,170,29,10
170,170,170,30,10
170,170,170,31,10
255,255,85,32,10
170,170,170,33,10
170,170,170,34,10
170,170,170,35,10
170,170,170,36,10
255,255,85,37,10
170,170,170,38,10
170,170,170,39,10
170,170,170,40,10
170,170,170,41,10
170,170,170,42,10
170,170,170,43,10
255,255,85,44,10
170,170,170,45,10
170,170,170,46,10
170,170,170,47,10
170,170,170,48,10
170,170,170,49,10
170,170,170,50,10
170,170,170,51,10
255,255,85,52,10
170,170,170,53,10
170,170,170,54,10
255,255,85,55,10
170,170,170,56,10
170,170,170,57,10
170,170,170,58,10
170,170,170,59,10
170,170,170,0,11
170,170,170,1,11
170,170,170,2,11
170,170,170,3,11
170,170,170,4,11
170,170,170,5,11
170,170,170,6,11
170,170,170,7,11
170,170,170,8,11
170,170,170,9,11
170,170,170,10,11
170,170,170,11,11
170,170,170,12,11
170,85,0,13,11
170,170,170,14,11
255,255,85,15,11
170,170,170,16,11
255,255,85,17,11
170,170,170,18,11
170,170,170,19,11
170,170,170,20,11
170,170,170,21,11
170,170,170,22,11
170,170,170,23,11
170,170,170,24,11
170,170,170,25,11
170,170,170,26,11
170,170,170,27,11
170,170,170,28,11
170,170,170,29,11
170,170,170,30,11
170,170,170,31,11
170,170,170,32,11
170,170,170,33,11
170,170,170,34,11
170,170,170,35,11
170,170,170,36,11
170,170,170,37,11
170,170,170,38,11
170,170,170,39,11
170,170,170,40,11
170,170,170,41,11
170,170,170,42,11
170,170,170,43,11
255,255,85,44,11
170,170,170,45,11
170,170,170,46,11
170,170,170,47,11
170,170,170,48,11
170,170,170,49,11
170,170,170,50,11
170,170,170,51,11
170,170,170,52,11
170,170,170,53,11
170,170,170,54,11
170,170,170,55,11
170,170,170,56,11
170,170,170,57,11
170,170,170,58,11
170,170,170,59,11
170,170,170,0,12
170,170,170,1,12
170,170,170,2,12
170,170,170,3,12
170,170,170,4,12
170,170,170,5,12
170,170,170,6,12
170,170,170,7,12
170,170,170,8,12
170,170,170,9,12
170,170,170,10,12
170,170,170,11,12
170,170,170,12,12
170,170,170,13,12
170,170,170,14,12
170,170,170,15,12
170,170,170,16,12
170,170,170,17,12
170,170,170,18,12
170,170,170,19,12
170,170,170,20,12
170,170,170,21,12
170,170,170,22,12
170,170,170,23,12
170,170,170,24,12
170,170,170,25,12
170,170,170,26,12
170,170,170,27,12
170,170,170,28,12
170,170,170,29,12
170,170,170,30,12
170,170,170,31,12
170,170,170,32,12
170,170,170,33,12
170,170,170,34,12
170,170,170,35,12
170,170,170,36,12
170,170,170,37,12
170,170,170,38,12
170,170,170,39,12
170,170,170,40,12
170,170,170,41,12
170,170,170,42,12
170,170,170,43,12
170,170,170,44,12
170,170,170,45,12
170,170,170,46,12
170,170,170,47,12
170,170,170,48,12
170,170,170,49,12
170,170,170,50,12
170,170,170,51,12
170,170,170,52,12
170,170,170,53,12
170,170,170,54,12
170,170,170,55,12
170,170,170,56,12
170,170,170,57,12
170,170,170,58,12
170,170,170,59,12
170,170,170,0,13
170,170,170,1,13
170,170,170,2,13
170,170,170,3,13
170,170,170,4,13
255,255,255,5,13
255,255,255,6,13
170,170,170,7,13
170,170,170,8,13
170,170,170,9,13
170,170,170,10,13
170,170,170,11,13
170,170,170,12,13
170,170,170,13,13
170,170,170,14,13
170,85,0,15,13
170,170,170,16,13
170,170,170,17,13
170,170,170,18,13
170,170,170,19,13
170,170,170,20,13
170,170,170,21,13
170,170,170,22,13
170,170,170,23,13
170,170,170,24,13
170,170,170,25,13
170,170,170,26,13
170,170,170,27,13
170,170,170,28,13
170,170,170,29,13
170,170,170,30,13
170,170,170,31,13
170,170,170,32,13
170,170,170,33,13
85,85,85,34,13
170,170,170,35,13
170,170,170,36,13
170,170,170,37,13
170,170,170,38,13
170,170,170,39,13
170,170,170,40,13
170,170,170,41,13
170,170,170,42,13
170,85,0,43,13
255,85,85,44,13
170,170,170,45,13
170,170,170,46,13
170,170,170,47,13
170,170,170,48,13
170,170,170,49,13
170,170,170,50,13
170,170,170,51,13
170,170,170,52,13
170,85,0,53,13
170,85,0,54,13
170,170,170,55,13
170,170,170,56,13
170,170,170,57,13
170,170,170,58,13
170,170,170,59,13
170,170,170,0,14
170,170,170,1,14
170,170,170,2,14
170,170,170,3,14
170,170,170,4,14
255,255,255,5,14
255,255,255,6,14
170,170,170,7,14
170,170,170,8,14
170,170,170,9,14
170,170,170,10,14
170,170,170,11,14
170,170,170,12,14
170,170,170,13,14
170,85,0,14,14
255,85,85,15,14
255,85,85,16,14
170,170,170,17,14
170,170,170,18,14
170,170,170,19,14
170,170,170,20,14
170,170,170,21,14
170,170,170,22,14
170,170,170,23,14
255,255,255,24,14
255,255,255,25,14
170,170,170,26,14
170,170,170,27,14
170,170,170,28,14
170,170,170,29,14
170,170,170,30,14
170,170,170,31,14
170,170,170,32,14
170,170,170,33,14
170,170,170,34,14
255,85,85,35,14
170,170,170,36,14
170,170,170,37,14
170,170,170,38,14
170,170,170,39,14
170,170,170,40,14
170,170,170,41,14
170,170,170,42,14
255,85,85,43,14
85,85,85,44,14
255,85,85,45,14
170,170,170,46,14
170,170,170,47,14
170,170,170,48,14
170,170,170,49,14
170,170,170,50,14
170,170,170,51,14
170,85,0,52,14
255,85,85,53,14
255,85,85,54,14
170,170,170,55,14
170,170,170,56,14
170,170,170,57,14
170,170,170,58,14
170,170,170,59,14
170,170,170,0,15
170,170,170,1,15
170,170,170,2,15
170,170,170,3,15
170,170,170,4,15
170,170,170,5,15
170,170,170,6,15
170,170,170,7,15
170,170,170,8,15
0,170,170,9,15
170,170,170,10,15
170,170,170,11,15
170,170,170,12,15
170,170,170,13,15
255,255,255,14,15
255,255,255,15,15
255,255,255,16,15
170,170,170,17,15
170,170,170,18,15
170,170,170,19,15
170,170,170,20,15
170,170,170,21,15
170,170,170,22,15
170,170,170,23,15
255,255,255,24,15
170,170,170,25,15
170,170,170,26,15
170,170,170,27,15
170,170,170,28,15
170,170,170,29,15
170,170,170,30,15
170,170,170,31,15
170,170,170,32,15
85,85,85,33,15
255,85,85,34,15
255,85,85,35,15
170,170,170,36,15
170,170,170,37,15
170,170,170,38,15
170,170,170,39,15
170,170,170,40,15
255,255,255,41,15
170,170,170,42,15
170,170,170,43,15
170,170,170,44,15
170,170,170,45,15
170,170,170,46,15
170,170,170,47,15
170,170,170,48,15
170,170,170,49,15
170,170,170,50,15
170,170,170,51,15
255,255,255,52,15
255,255,255,53,15
255,255,255,54,15
170,170,170,55,15
170,170,170,56,15
170,170,170,57,15
170,170,170,58,15
170,170,170,59,15
170,170,170,0,16
170,170,170,1,16
170,170,170,2,16
170,170,170,3,16
170,170,170,4,16
255,255,255,5,16
255,255,255,6,16
170,170,170,7,16
170,170,170,8,16
170,170,170,9,16
170,170,170,10,16
170,170,170,11,16
170,170,170,12,16
170,170,170,13,16
170,170,170,14,16
255,255,255,15,16
255,255,255,16,16
170,170,170,17,16
170,170,170,18,16
170,170,170,19,16
170,170,170,20,16
170,170,170,21,16
170,170,170,22,16
170,170,170,23,16
170,170,170,24,16
170,170,170,25,16
170,170,170,26,16
170,170,170,27,16
170,170,170,28,16
170,170,170,29,16
170,170,170,30,16
0,170,170,31,16
170,170,170,32,16
170,170,170,33,16
255,85,85,34,16
255,85,85,35,16
170,170,170,36,16
170,170,170,37,16
170,170,170,38,16
170,170,170,39,16
170,170,170,40,16
170,170,170,41,16
170,170,170,42,16
255,255,255,43,16
255,255,255,44,16
170,170,170,45,16
170,170,170,46,16
170,170,170,47,16
170,170,170,48,16
170,170,170,49,16
170,170,170,50,16
170,170,170,51,16
170,170,170,52,16
255,255,255,53,16
255,255,255,54,16
170,170,170,55,16
170,170,170,56,16
170,170,170,57,16
170,170,170,58,16
170,170,170,59,16
170,170,170,0,17
170,170,170,1,17
170,170,170,2,17
170,170,170,3,17
170,170,170,4,17
255,255,255,5,17
255,255,255,6,17
255,255,255,7,17
170,170,170,8,17
170,170,170,9,17
170,170,170,10,17
170,170,170,11,17
170,170,170,12,17
170,170,170,13,17
170,170,170,14,17
255,255,255,15,17
255,255,255,16,17
170,170,170,17,17
170,170,170,18,17
170,170,170,19,17
170,170,170,20,17
170,170,170,21,17
170,170,170,22,17
170,170,170,23,17
255,255,255,24,17
255,255,255,25,17
170,170,170,26,17
170,170,170,27,17
170,170,170,28,17
170,170,170,29,17
170,170,170,30,17
170,170,170,31,17
170,170,170,32,17
170,170,170,33,17
255,85,85,34,17
170,85,0,35,17
170,170,170,36,17
170,170,170,37,17
170,170,170,38,17
170,170,170,39,17
170,170,170,40,17
255,255,255,41,17
255,255,255,42,17
255,255,255,43,17
255,255,255,44,17
255,255,255,45,17
255,255,255,46,17
255,255,255,47,17
170,170,170,48,17
170,170,170,49,17
170,170,170,50,17
170,170,170,51,17
170,170,170,52,17
255,255,255,53,17
255,255,255,54,17
170,170,170,55,17
170,170,170,56,17
170,170,170,57,17
170,170,170,58,17
170,170,170,59,17
170,170,170,0,18
170,170,170,1,18
170,170,170,2,18
170,170,170,3,18
255,255,255,4,18
255,255,255,5,18
255,255,255,6,18
255,255,255,7,18
170,170,170,8,18
170,170,170,9,18
170,170,170,10,18
170,170,170,11,18
170,170,170,12,18
170,170,170,13,18
170,170,170,14,18
170,170,170,15,18
170,170,170,16,18
170,170,170,17,18
170,170,170,18,18
170,170,170,19,18
170,170,170,20,18
170,170,170,21,18
170,170,170,22,18
170,170,170,23,18
255,255,255,24,18
255,255,255,25,18
255,255,255,26,18
170,170,170,27,18
170,170,170,28,18
170,170,170,29,18
170,170,170,30,18
170,170,170,31,18
170,170,170,32,18
170,85,0,33,18
170,170,170,34,18
255,85,85,35,18
170,170,170,36,18
170,170,170,37,18
170,170,170,38,18
170,170,170,39,18
170,170,170,40,18
255,255,255,41,18
255,255,255,42,18
255,255,255,43,18
255,255,255,44,18
255,255,255,45,18
255,255,255,46,18
170,170,170,47,18
170,170,170,48,18
170,170,170,49,18
170,170,170,50,18
170,170,170,51,18
170,170,170,52,18
170,170,170,53,18
170,170,170,54,18
170,170,170,55,18
170,170,170,56,18
170,170,170,57,18
170,170,170,58,18
170,170,170,59,18
170,170,170,0,19
170,170,170,1,19
170,170,170,2,19
170,170,170,3,19
170,170,170,4,19
255,255,255,5,19
255,255,255,6,19
255,255,255,7,19
170,170,170,8,19
170,170,170,9,19
170,170,170,10,19
170,170,170,11,19
170,170,170,12,19
255,255,255,13,19
170,170,170,14,19
255,85,85,15,19
255,85,85,16,19
255,255,255,17,19
170,170,170,18,19
170,170,170,19,19
170,170,170,20,19
170,170,170,21,19
170,170,170,22,19
255,255,255,23,19
255,255,255,24,19
255,255,255,25,19
255,255,255,26,19
170,170,170,27,19
170,170,170,28,19
170,170,170,29,19
170,170,170,30,19
170,170,170,31,19
170,170,170,32,19
170,85,0,33,19
170,170,170,34,19
170,85,0,35,19
170,170,170,36,19
170,170,170,37,19
170,170,170,38,19
170,170,170,39,19
170,170,170,40,19
170,170,170,41,19
170,170,170,42,19
255,255,255,43,19
255,255,255,44,19
255,255,255,45,19
170,170,170,46,19
170,170,170,47,19
170,170,170,48,19
170,170,170,49,19
170,170,170,50,19
255,255,255,51,19
255,85,85,52,19
255,85,85,53,19
255,85,85,54,19
170,170,170,55,19
255,255,255,56,19
170,170,170,57,19
170,170,170,58,19
170,170,170,59,19
170,170,170,0,20
170,170,170,1,20
170,170,170,2,20
170,170,170,3,20
170,170,170,4,20
170,170,170,5,20
170,170,170,6,20
170,170,170,7,20
170,170,170,8,20
170,170,170,9,20
170,170,170,10,20
170,170,170,11,20
170,170,170,12,20
170,170,170,13,20
170,170,170,14,20
170,170,170,15,20
170,170,170,16,20
170,170,170,17,20
170,170,170,18,20
170,170,170,19,20
170,170,170,20,20
170,170,170,21,20
170,170,170,22,20
170,170,170,23,20
170,170,170,24,20
170,170,170,25,20
170,170,170,26,20
170,170,170,27,20
170,170,170,28,20
170,170,170,29,20
170,170,170,30,20
170,170,170,31,20
170,170,170,32,20
170,170,170,33,20
170,170,170,34,20
170,170,170,35,20
170,170,170,36,20
170,170,170,37,20
170,170,170,38,20
170,170,170,39,20
0,170,170,40,20
85,85,85,41,20
170,170,170,42,20
170,170,170,43,20
170,170,170,44,20
170,170,170,45,20
85,85,85,46,20
85,85,85,47,20
170,170,170,48,20
170,170,170,49,20
170,170,170,50,20
170,170,170,51,20
170,170,170,52,20
170,170,170,53,20
170,170,170,54,20
170,170,170,55,20
170,170,170,56,20
170,170,170,57,20
170,170,170,58,20
170,170,170,59,20
170,170,170,0,21
170,170,170,1,21
170,170,170,2,21
170,170,170,3,21
170,170,170,4,21
255,255,85,5,21
255,255,85,6,21
255,255,85,7,21
170,170,170,8,21
170,170,170,9,21
170,170,170,10,21
170,170,170,11,21
170,170,170,12,21
170,170,170,13,21
170,170,170,14,21
255,255,85,15,21
170,170,170,16,21
170,170,170,17,21
170,170,170,18,21
170,170,170,19,21
170,170,170,20,21
170,170,170,21,21
170,170,170,22,21
170,170,170,23,21
170,170,170,24,21
170,170,170,25,21
255,255,85,26,21
170,170,170,27,21
170,170,170,28,21
170,170,170,29,21
170,170,170,30,21
170,170,170,31,21
170,170,170,32,21
170,170,170,33,21
255,255,85,34,21
170,170,170,35,21
170,170,170,36,21
170,170,170,37,21
170,170,170,38,21
170,170,170,39,21
170,170,170,40,21
255,255,85,41,21
170,170,170,42,21
170,170,170,43,21
170,170,170,44,21
170,85,0,45,21
170,170,170,46,21
255,255,85,47,21
170,170,170,48,21
170,170,170,49,21
170,170,170,50,21
170,170,170,51,21
170,170,170,52,21
255,255,85,53,21
170,170,170,54,21
170,170,170,55,21
170,170,170,56,21
170,170,170,57,21
170,170,170,58,21
170,170,170,59,21
170,170,170,0,22
170,170,170,1,22
170,170,170,2,22
170,170,170,3,22
170,170,170,4,22
170,170,170,5,22
170,170,170,6,22
170,170,170,7,22
170,170,170,8,22
170,170,170,9,22
170,170,170,10,22
170,170,170,11,22
170,170,170,12,22
170,170,170,13,22
170,170,170,14,22
170,170,170,15,22
170,170,170,16,22
170,170,170,17,22
170,170,170,18,22
170,170,170,19,22
170,170,170,20,22
170,170,170,21,22
170,170,170,22,22
170,170,170,23,22
170,170,170,24,22
170,170,170,25,22
170,170,170,26,22
170,170,170,27,22
170,170,170,28,22
170,170,170,29,22
170,170,170,30,22
170,170,170,31,22
170,170,170,32,22
170,170,170,33,22
170,170,170,34,22
170,170,170,35,22
170,170,170,36,22
170,170,170,37,22
170,170,170,38,22
170,170,170,39,22
170,170,170,40,22
170,170,170,41,22
170,170,170,42,22
170,170,170,43,22
170,170,170,44,22
170,170,170,45,22
170,170,170,46,22
170,170,170,47,22
170,170,170,48,22
170,170,170,49,22
170,170,170,50,22
170,170,170,51,22
170,170,170,52,22
170,170,170,53,22
170,170,170,54,22
170,170,170,55,22
170,170,170,56,22
170,170,170,57,22
170,170,170,58,22
170,170,170,59,22
170,170,170,0,23
170,170,170,1,23
170,170,170,2,23
170,170,170,3,23
170,170,170,4,23
170,170,170,5,23
170,170,170,6,23
170,170,170,7,23
170,170,170,8,23
170,170,170,9,23
170,170,170,10,23
170,170,170,11,23
170,170,170,12,23
170,170,170,13,23
170,170,170,14,23
170,170,170,15,23
170,170,170,16,23
170,170,170,17,23
170,170,170,18,23
170,170,170,19,23
